740	-1
65260	-1
10692	-1
3350	-1
256281	-1
148811	-1
3754	-1
1635	-1
27185	-1
79596	-1
100132874	-1
123169	-1
29072	-1
7257	-1
55082	-1
10753	-1
81565	-1
8788	-1
338699	-1
63905	-1
81566	-1
26147	-1
115353	-1
7881	-1
51447	-1
54857	-1
10717	-1
9871	-1
63941	-1
9382	-1
5932	-1
1474	-1
83592	-1
3767	-1
10296	-1
147463	-1
2804	-1
221044	-1
6302	-1
2070	-1
84811	-1
54471	-1
147495	-1
11094	-1
7286	-1
54874	-1
10885	-1
401466	-1
90410	-1
23191	-1
10075	-1
30062	-1
55657	-1
4147	-1
138716	-1
81034	-1
2823	-1
6051	-1
1293	-1
10560	-1
161253	-1
92714	-1
79730	-1
55105	-1
6422	-1
91862	-1
5013	-1
6472	-1
9951	-1
8309	-1
90233	-1
3488	-1
129049	-1
11214	-1
8439	-1
9587	-1
3678	-1
22868	-1
23065	-1
64207	-1
64326	-1
23268	-1
56098	-1
27019	-1
6652	-1
113277	-1
144453	-1
143888	-1
221937	-1
25913	-1
51742	-1
8318	-1
54989	-1
766	-1
4062	-1
51384	-1
27297	-1
8487	-1
6897	-1
10224	-1
2079	-1
79657	-1
27030	-1
4646	-1
148266	-1
128989	-1
131616	-1
51108	-1
222950	-1
6836	-1
9322	-1
55854	-1
5125	-1
136332	-1
8604	-1
3190	-1
55696	-1
56243	-1
9191	-1
26011	-1
10690	-1
112840	-1
51759	-1
55776	-1
199800	-1
494143	-1
790	-1
55777	-1
6925	-1
81539	-1
7058	-1
497190	-1
8451	-1
22874	-1
4645	-1
1381	-1
339416	-1
148362	-1
22796	-1
29920	-1
1491	-1
2012	-1
10712	-1
4176	-1
3208	-1
8562	-1
5925	-1
8933	-1
54762	-1
60488	-1
92312	-1
55676	-1
158880	-1
51226	-1
284422	-1
26275	-1
51029	-1
10936	-1
170685	-1
5433	-1
211	-1
8361	-1
10179	-1
65265	-1
771	-1
56034	-1
6671	-1
3417	-1
10949	-1
4861	-1
23347	-1
23228	-1
152877	-1
79660	-1
53407	-1
79763	-1
147929	-1
5600	-1
3188	-1
144108	-1
406	-1
9631	-1
283232	-1
9875	-1
9846	-1
56922	-1
83992	-1
3739	-1
10102	-1
51567	-1
27319	-1
567	-1
51107	-1
56929	-1
55031	-1
587	-1
3675	-1
51248	-1
3145	-1
1993	-1
84057	-1
121551	-1
60559	-1
2782	-1
340554	-1
83607	-1
51091	-1
145389	-1
6835	-1
6787	-1
92092	-1
57863	-1
2890	-1
202018	-1
1800	-1
10788	-1
6400	-1
55727	-1
162494	-1
55729	-1
57594	-1
51440	-1
286053	-1
79905	-1
51649	-1
5599	-1
79670	-1
57670	-1
10277	-1
10362	-1
25794	-1
5568	-1
5217	-1
8106	-1
10000	-1
8733	-1
9782	-1
246330	-1
10013	-1
269	-1
85403	-1
10542	-1
81832	-1
51663	-1
27161	-1
5176	-1
220388	-1
2166	-1
114	-1
256764	-1
3104	-1
284611	-1
23643	-1
10903	-1
402665	-1
28966	-1
51430	-1
81579	-1
5948	-1
55084	-1
170063	-1
51733	-1
83861	-1
388121	-1
100862671	-1
339479	-1
91156	-1
8801	-1
7745	-1
54820	-1
81533	-1
166378	-1
114897	-1
1774	-1
57459	-1
51479	-1
8863	-1
112752	-1
138050	-1
9175	-1
26286	-1
340348	-1
221079	-1
9040	-1
131474	-1
4013	-1
23637	-1
6304	-1
10487	-1
6484	-1
3795	-1
440503	-1
57120	-1
8036	-1
4706	-1
9924	-1
6428	-1
2030	-1
7704	-1
873	-1
93343	-1
84219	-1
27246	-1
6919	-1
90411	-1
1994	-1
9371	-1
253143	-1
6687	-1
26608	-1
10424	-1
8293	-1
7106	-1
55526	-1
27005	-1
4116	-1
284613	-1
80820	-1
9992	-1
2966	-1
3600	-1
197131	-1
57474	-1
5074	-1
11056	-1
4159	-1
25901	-1
25831	-1
10368	-1
115950	-1
3638	-1
51138	-1
26985	-1
83692	-1
1891	-1
10957	-1
10626	-1
83989	-1
376267	-1
9837	-1
85395	-1
57464	-1
79647	-1
126298	-1
2847	-1
9570	-1
148156	-1
55862	-1
407738	-1
11317	-1
57570	-1
57654	-1
6327	-1
4060	-1
5782	-1
57215	-1
134121	-1
79068	-1
25994	-1
55859	-1
26167	-1
125476	-1
4665	-1
64067	-1
10935	-1
23109	-1
200424	-1
57590	-1
5502	-1
30	-1
200407	-1
8396	-1
57862	-1
112885	-1
6018	-1
23682	-1
57502	-1
51124	-1
9342	-1
89795	-1
222194	-1
388419	-1
3987	-1
9762	-1
55070	-1
1806	-1
58505	-1
171586	-1
8553	-1
1346	-1
84134	-1
7978	-1
677	-1
3115	-1
8883	-1
378708	-1
23001	-1
51126	-1
83460	-1
3761	-1
84444	-1
84173	-1
4925	-1
6738	-1
64332	-1
2115	-1
100137047	-1
196074	-1
9758	-1
9204	-1
5565	-1
26054	-1
5495	-1
8343	-1
2887	-1
23552	-1
8312	-1
9454	-1
51720	-1
100996939	-1
8491	-1
55196	-1
26115	-1
55204	-1
79147	-1
441151	-1
22929	-1
253190	-1
6810	-1
777	-1
1808	-1
9819	-1
23310	-1
2585	-1
55750	-1
23315	-1
55888	-1
4800	-1
64778	-1
23313	-1
54502	-1
6000	-1
54987	-1
10527	-1
80318	-1
5912	-1
3064	-1
3290	-1
9686	-1
114785	-1
10205	-1
55975	-1
3612	-1
255374	-1
79922	-1
3052	-1
79178	-1
5877	-1
23190	-1
1946	-1
7132	-1
79658	-1
1438	-1
6392	-1
65264	-1
10526	-1
9559	-1
6144	-1
2137	-1
65266	-1
127687	-1
54511	-1
56853	-1
10730	-1
157638	-1
54	-1
84254	-1
9265	-1
55561	-1
81844	-1
10158	-1
348013	-1
1149	-1
25865	-1
84056	-1
4248	-1
124925	-1
23462	-1
28999	-1
51318	-1
3685	-1
60686	-1
8428	-1
126820	-1
8559	-1
221710	-1
83606	-1
2318	-1
6604	-1
5770	-1
285489	-1
9520	-1
830	-1
3995	-1
25782	-1
79612	-1
2330	-1
10951	-1
1796	-1
57231	-1
11152	-1
145873	-1
8492	-1
80255	-1
7223	-1
54517	-1
23558	-1
84307	-1
51603	-1
54851	-1
97	-1
254048	-1
285521	-1
148979	-1
118424	-1
10156	-1
5824	-1
55589	-1
55757	-1
79849	-1
27113	-1
9341	-1
84871	-1
339231	-1
8563	-1
11167	-1
9014	-1
5872	-1
84541	-1
25917	-1
25870	-1
54797	-1
38	-1
55839	-1
388722	-1
5289	-1
56616	-1
6674	-1
10159	-1
10476	-1
2021	-1
163223	-1
144717	-1
51585	-1
51573	-1
79659	-1
391059	-1
7029	-1
56124	-1
283600	-1
7227	-1
7884	-1
55285	-1
596	-1
57488	-1
84958	-1
6745	-1
10131	-1
157506	-1
284904	-1
6832	-1
63982	-1
1735	-1
51004	-1
7469	-1
4817	-1
7699	-1
57486	-1
2882	-1
160760	-1
11069	-1
8520	-1
148741	-1
51150	-1
2067	-1
84302	-1
57129	-1
151556	-1
115752	-1
114791	-1
2002	-1
6119	-1
816	-1
375190	-1
6118	-1
3838	-1
91137	-1
23281	-1
10910	-1
2661	-1
3765	-1
79818	-1
3705	-1
163131	-1
2895	-1
23203	-1
100506742	-1
7844	-1
10576	-1
80219	-1
91687	-1
9692	-1
51761	-1
402682	-1
80319	-1
51643	-1
291	-1
9453	-1
10270	-1
4257	-1
10818	-1
4664	-1
84747	-1
55585	-1
57179	-1
387700	-1
85437	-1
221409	-1
80772	-1
9943	-1
83871	-1
9798	-1
646457	-1
79157	-1
1660	-1
50814	-1
26060	-1
114987	-1
6834	-1
83932	-1
149951	-1
22845	-1
65124	-1
137682	-1
80144	-1
11046	-1
5581	-1
6495	-1
81689	-1
7532	-1
10434	-1
85455	-1
10912	-1
5971	-1
55652	-1
54841	-1
51053	-1
23161	-1
132001	-1
91368	-1
100526694	-1
10575	-1
84706	-1
55313	-1
9442	-1
1558	-1
221091	-1
60386	-1
5396	-1
6760	-1
152559	-1
2193	-1
197322	-1
83690	-1
163882	-1
54790	-1
126003	-1
4594	-1
23198	-1
84842	-1
2903	-1
55751	-1
51042	-1
1933	-1
1048	-1
375704	-1
9162	-1
8886	-1
6954	-1
10766	-1
51780	-1
7547	-1
285237	-1
387763	-1
165829	-1
9064	-1
3796	-1
10884	-1
200942	-1
123036	-1
650	-1
254228	-1
440073	-1
8575	-1
54814	-1
84100	-1
10562	-1
10009	-1
11168	-1
26059	-1
10130	-1
25949	-1
55173	-1
375484	-1
283985	-1
5239	-1
63826	-1
900	-1
55646	-1
54954	-1
25929	-1
10220	-1
63974	-1
9143	-1
284004	-1
8828	-1
11146	-1
57007	-1
10077	-1
402117	-1
5100	-1
3093	-1
9945	-1
219855	-1
53335	-1
6741	-1
286133	-1
7264	-1
4151	-1
22938	-1
5091	-1
6782	-1
23287	-1
768211	-1
5048	-1
7024	-1
64114	-1
56896	-1
26502	-1
5639	-1
23167	-1
92002	-1
4142	-1
731220	-1
10332	-1
55608	-1
23235	-1
8560	-1
51092	-1
266727	-1
55761	-1
6942	-1
83540	-1
8340	-1
23165	-1
29927	-1
9657	-1
55236	-1
23324	-1
387496	-1
80199	-1
64801	-1
84935	-1
56261	-1
5193	-1
55629	-1
65220	-1
813	-1
10458	-1
57690	-1
284001	-1
57470	-1
55825	-1
63897	-1
57822	-1
9057	-1
4113	-1
9925	-1
57535	-1
78991	-1
389792	-1
728656	-1
83640	-1
140689	-1
5825	-1
6747	-1
389136	-1
2932	-1
171177	-1
9729	-1
64756	-1
2134	-1
8774	-1
285855	-1
119391	-1
51377	-1
90353	-1
65005	-1
23412	-1
171568	-1
219285	-1
1606	-1
51366	-1
53339	-1
3508	-1
64395	-1
26049	-1
9832	-1
54498	-1
283537	-1
143678	-1
23318	-1
9521	-1
55840	-1
9149	-1
9179	-1
29127	-1
2218	-1
56928	-1
160335	-1
90529	-1
23786	-1
4831	-1
4045	-1
5675	-1
130074	-1
5611	-1
84833	-1
6185	-1
56951	-1
60560	-1
55190	-1
993	-1
23633	-1
27244	-1
11325	-1
91584	-1
84498	-1
9183	-1
11143	-1
64083	-1
148789	-1
23392	-1
128387	-1
7109	-1
3181	-1
2849	-1
84138	-1
27328	-1
65267	-1
645191	-1
79173	-1
10038	-1
57644	-1
5310	-1
164633	-1
491	-1
10402	-1
2937	-1
55357	-1
54521	-1
55670	-1
29952	-1
3985	-1
5428	-1
7690	-1
6548	-1
3613	-1
728294	-1
1690	-1
27236	-1
10287	-1
23743	-1
202374	-1
56953	-1
9486	-1
6883	-1
124491	-1
25963	-1
4931	-1
119559	-1
10087	-1
7019	-1
2665	-1
25961	-1
375616	-1
90113	-1
55734	-1
2011	-1
222553	-1
64901	-1
57579	-1
57186	-1
755	-1
11212	-1
55037	-1
9150	-1
23452	-1
135114	-1
11273	-1
26520	-1
55632	-1
79066	-1
22955	-1
22871	-1
2956	-1
6547	-1
2319	-1
10198	-1
94056	-1
247	-1
8706	-1
127018	-1
57554	-1
124359	-1
51291	-1
65249	-1
256536	-1
51626	-1
4814	-1
51728	-1
10208	-1
359787	-1
55706	-1
403341	-1
23592	-1
138046	-1
54970	-1
388886	-1
126626	-1
775	-1
100134938	-1
7172	-1
23426	-1
51136	-1
1314	-1
91369	-1
8323	-1
51006	-1
1460	-1
100529215	-1
126638	-1
147841	-1
375759	-1
5198	-1
54165	-1
81858	-1
93233	-1
11328	-1
91433	-1
23659	-1
1890	-1
81932	-1
2101	-1
57171	-1
10616	-1
116064	-1
9063	-1
79902	-1
7582	-1
11034	-1
347735	-1
10342	-1
9656	-1
7444	-1
55149	-1
624	-1
51244	-1
119504	-1
151126	-1
8517	-1
317749	-1
1477	-1
79832	-1
23328	-1
94239	-1
55917	-1
57717	-1
6675	-1
4125	-1
51123	-1
4703	-1
389206	-1
134147	-1
80321	-1
5325	-1
635	-1
79746	-1
80317	-1
7027	-1
4790	-1
84901	-1
64858	-1
1894	-1
1393	-1
115286	-1
54103	-1
90987	-1
55116	-1
105	-1
84159	-1
57596	-1
79005	-1
649	-1
6728	-1
10026	-1
63947	-1
51805	-1
91452	-1
84614	-1
286204	-1
11080	-1
84079	-1
51639	-1
7405	-1
90874	-1
79646	-1
401541	-1
6320	-1
9641	-1
196528	-1
5984	-1
55246	-1
4174	-1
252995	-1
83854	-1
23135	-1
1010	-1
8260	-1
10921	-1
6571	-1
122809	-1
805	-1
6944	-1
5738	-1
2909	-1
439921	-1
5509	-1
64582	-1
51522	-1
23338	-1
1489	-1
7581	-1
29959	-1
10923	-1
29923	-1
8874	-1
84334	-1
65258	-1
7692	-1
10123	-1
51768	-1
55884	-1
92979	-1
10193	-1
126961	-1
80774	-1
10695	-1
55599	-1
51382	-1
633	-1
148	-1
144715	-1
5355	-1
26276	-1
51503	-1
7184	-1
23138	-1
9465	-1
222658	-1
8674	-1
8705	-1
55775	-1
79174	-1
54187	-1
4891	-1
5605	-1
113201	-1
135138	-1
57530	-1
57136	-1
11250	-1
26259	-1
79078	-1
84171	-1
541468	-1
51025	-1
3340	-1
9739	-1
5300	-1
585	-1
5607	-1
79752	-1
4833	-1
1961	-1
195828	-1
23039	-1
6015	-1
80310	-1
5260	-1
3727	-1
9667	-1
7057	-1
91750	-1
57406	-1
9128	-1
9223	-1
3073	-1
27013	-1
22990	-1
23299	-1
5915	-1
85443	-1
5236	-1
2178	-1
87178	-1
22807	-1
122786	-1
8625	-1
161882	-1
7089	-1
7741	-1
84650	-1
126382	-1
115207	-1
9459	-1
8507	-1
1286	-1
23678	-1
6658	-1
55911	-1
8030	-1
81706	-1
162515	-1
57050	-1
2674	-1
57002	-1
83892	-1
100996485	-1
7297	-1
10950	-1
60492	-1
222223	-1
81608	-1
113612	-1
162655	-1
27101	-1
150368	-1
55531	-1
646480	-1
26499	-1
65057	-1
283464	-1
4929	-1
25800	-1
400954	-1
55007	-1
139221	-1
113402	-1
84324	-1
10891	-1
8821	-1
6385	-1
7416	-1
5444	-1
1525	-1
1662	-1
9541	-1
8906	-1
11164	-1
100271927	-1
80335	-1
9097	-1
54707	-1
54741	-1
286410	-1
80059	-1
132014	-1
51122	-1
54936	-1
90427	-1
573	-1
55749	-1
24141	-1
91949	-1
2	-1
151473	-1
6827	-1
51184	-1
245812	-1
84720	-1
64429	-1
8939	-1
113189	-1
60491	-1
2730	-1
91775	-1
90102	-1
3021	-1
202915	-1
57045	-1
957	-1
10452	-1
115416	-1
157378	-1
4152	-1
51750	-1
79848	-1
124637	-1
729956	-1
26577	-1
9445	-1
57149	-1
8294	-1
23598	-1
81627	-1
9510	-1
28969	-1
80381	-1
54462	-1
140775	-1
55176	-1
4149	-1
7555	-1
7259	-1
93589	-1
5538	-1
55324	-1
200312	-1
10787	-1
150962	-1
81704	-1
57404	-1
93611	-1
55184	-1
55266	-1
3191	-1
1632	-1
4255	-1
153643	-1
7466	-1
219844	-1
11141	-1
8099	-1
6730	-1
4487	-1
410	-1
1417	-1
139285	-1
9139	-1
23019	-1
116135	-1
8362	-1
51460	-1
50485	-1
55588	-1
9784	-1
140809	-1
6299	-1
79751	-1
51454	-1
3029	-1
195827	-1
83943	-1
7798	-1
440498	-1
56882	-1
84896	-1
51255	-1
54437	-1
9972	-1
9025	-1
3988	-1
55863	-1
3005	-1
8499	-1
285148	-1
8346	-1
55061	-1
85446	-1
8816	-1
2762	-1
9722	-1
59341	-1
9331	-1
79876	-1
163255	-1
158234	-1
2063	-1
23568	-1
283899	-1
79637	-1
23401	-1
548645	-1
11234	-1
25978	-1
149699	-1
55843	-1
3875	-1
7164	-1
146279	-1
57168	-1
137392	-1
10477	-1
6574	-1
57447	-1
4281	-1
202559	-1
11123	-1
56902	-1
10963	-1
10548	-1
22880	-1
5577	-1
10765	-1
64172	-1
440138	-1
643355	-1
84071	-1
10352	-1
161176	-1
54516	-1
127703	-1
7220	-1
79961	-1
56475	-1
116442	-1
26873	-1
10628	-1
2967	-1
28991	-1
94120	-1
84909	-1
10040	-1
84859	-1
1738	-1
84060	-1
83884	-1
256691	-1
5701	-1
6621	-1
65990	-1
84364	-1
5507	-1
130560	-1
706	-1
2745	-1
55071	-1
26127	-1
79694	-1
51493	-1
79774	-1
54531	-1
54994	-1
9732	-1
9230	-1
124801	-1
8723	-1
9145	-1
8481	-1
116984	-1
2982	-1
53346	-1
51617	-1
7760	-1
22913	-1
340481	-1
36	-1
102	-1
80153	-1
23564	-1
1453	-1
222962	-1
10257	-1
908	-1
114826	-1
5071	-1
112611	-1
9144	-1
1781	-1
54069	-1
55970	-1
51157	-1
5216	-1
152006	-1
84679	-1
57708	-1
145508	-1
25813	-1
7837	-1
51100	-1
729540	-1
63933	-1
55186	-1
203054	-1
5128	-1
51200	-1
93627	-1
8220	-1
65992	-1
285753	-1
10645	-1
7165	-1
10630	-1
56934	-1
64793	-1
2842	-1
5015	-1
11202	-1
999	-1
79882	-1
10519	-1
63979	-1
27443	-1
64109	-1
80790	-1
55968	-1
8727	-1
90	-1
80305	-1
54940	-1
261729	-1
57018	-1
23179	-1
63892	-1
374977	-1
5019	-1
3621	-1
5706	-1
3014	-1
147807	-1
79822	-1
79611	-1
4952	-1
57469	-1
27067	-1
57624	-1
9217	-1
1008	-1
8556	-1
7072	-1
79595	-1
205147	-1
51706	-1
220382	-1
116443	-1
528	-1
55329	-1
11133	-1
54826	-1
55633	-1
219927	-1
59277	-1
55129	-1
79714	-1
58476	-1
9562	-1
5890	-1
1028	-1
79973	-1
54494	-1
115024	-1
79925	-1
871	-1
57728	-1
6342	-1
80331	-1
5108	-1
137872	-1
669	-1
26229	-1
4238	-1
338949	-1
283377	-1
3321	-1
27238	-1
23171	-1
57019	-1
22856	-1
55742	-1
8615	-1
116236	-1
135152	-1
64773	-1
85013	-1
90480	-1
388	-1
6627	-1
29946	-1
2971	-1
57415	-1
22884	-1
84287	-1
7507	-1
9816	-1
5733	-1
56926	-1
255967	-1
135295	-1
7551	-1
55621	-1
57673	-1
9232	-1
84417	-1
9831	-1
6389	-1
9870	-1
387338	-1
267	-1
1455	-1
219541	-1
148423	-1
84640	-1
2972	-1
4794	-1
391013	-1
646817	-1
9278	-1
8544	-1
27324	-1
79058	-1
2395	-1
65080	-1
29922	-1
63916	-1
9873	-1
9694	-1
9615	-1
6653	-1
168850	-1
2356	-1
9166	-1
5546	-1
84961	-1
5987	-1
9159	-1
6399	-1
118672	-1
9841	-1
138428	-1
197370	-1
256714	-1
54927	-1
55258	-1
1871	-1
8195	-1
2353	-1
6636	-1
728215	-1
9628	-1
2029	-1
4593	-1
728318	-1
961	-1
4926	-1
55718	-1
2580	-1
474381	-1
166863	-1
7059	-1
3547	-1
54617	-1
26258	-1
55869	-1
51063	-1
388730	-1
8694	-1
1819	-1
55351	-1
90050	-1
441869	-1
91252	-1
4097	-1
730130	-1
56983	-1
91746	-1
163126	-1
152789	-1
79663	-1
2904	-1
8996	-1
64800	-1
435	-1
246175	-1
56134	-1
387787	-1
1666	-1
133022	-1
342527	-1
23322	-1
6729	-1
390038	-1
10443	-1
7170	-1
55146	-1
126789	-1
27239	-1
150290	-1
8533	-1
10101	-1
5562	-1
345462	-1
5746	-1
89874	-1
10651	-1
654502	-1
4948	-1
84064	-1
9211	-1
60314	-1
85315	-1
8761	-1
84317	-1
138881	-1
51003	-1
56916	-1
10011	-1
1355	-1
3315	-1
91304	-1
27044	-1
4528	-1
51251	-1
10076	-1
26263	-1
339230	-1
84722	-1
54928	-1
166793	-1
421	-1
121227	-1
28951	-1
285782	-1
196	-1
9882	-1
90355	-1
23301	-1
79607	-1
25989	-1
64118	-1
91663	-1
85015	-1
129285	-1
26974	-1
134492	-1
114876	-1
57586	-1
201255	-1
84858	-1
6341	-1
54331	-1
55011	-1
89941	-1
386724	-1
89801	-1
54934	-1
817	-1
124093	-1
84804	-1
5050	-1
654	-1
8862	-1
117155	-1
319101	-1
64431	-1
27348	-1
84693	-1
79894	-1
112609	-1
2334	-1
66036	-1
8073	-1
80273	-1
51239	-1
51347	-1
83940	-1
28977	-1
93664	-1
7182	-1
7112	-1
255928	-1
24145	-1
377047	-1
154091	-1
10606	-1
8355	-1
27085	-1
56112	-1
9802	-1
64848	-1
10228	-1
373156	-1
283373	-1
123207	-1
221960	-1
253558	-1
161742	-1
9512	-1
6599	-1
727851	-1
9375	-1
29953	-1
5498	-1
84516	-1
5349	-1
64750	-1
283989	-1
9213	-1
200576	-1
79809	-1
9324	-1
114990	-1
202052	-1
149420	-1
375035	-1
80017	-1
29035	-1
132660	-1
143458	-1
1801	-1
143884	-1
55573	-1
9910	-1
7516	-1
137970	-1
114885	-1
116966	-1
157657	-1
2308	-1
10653	-1
84255	-1
284654	-1
1317	-1
2108	-1
23414	-1
25875	-1
30968	-1
166336	-1
23078	-1
394	-1
283849	-1
26206	-1
55157	-1
284129	-1
54765	-1
113802	-1
1944	-1
79842	-1
140901	-1
10522	-1
84335	-1
2001	-1
221	-1
9792	-1
7681	-1
3628	-1
90441	-1
80301	-1
349667	-1
23095	-1
113510	-1
63931	-1
127833	-1
5170	-1
9167	-1
399473	-1
81609	-1
9317	-1
56121	-1
56342	-1
85451	-1
1488	-1
79957	-1
4987	-1
200035	-1
10592	-1
6868	-1
2110	-1
22866	-1
81620	-1
8405	-1
4534	-1
1024	-1
79947	-1
10810	-1
285755	-1
55835	-1
92597	-1
64710	-1
168544	-1
84939	-1
10930	-1
57147	-1
201163	-1
10311	-1
23148	-1
220213	-1
51181	-1
10140	-1
4633	-1
6508	-1
1954	-1
471	-1
343099	-1
55278	-1
146433	-1
56675	-1
3566	-1
285343	-1
5927	-1
112479	-1
3703	-1
55227	-1
124935	-1
57688	-1
58489	-1
30834	-1
22911	-1
128153	-1
168455	-1
7541	-1
8165	-1
1513	-1
56255	-1
51250	-1
29903	-1
10933	-1
23011	-1
79753	-1
150084	-1
8139	-1
3068	-1
196264	-1
55814	-1
134353	-1
10169	-1
10777	-1
8453	-1
51755	-1
9201	-1
5980	-1
10973	-1
54205	-1
10961	-1
8242	-1
163859	-1
23207	-1
11260	-1
57582	-1
8803	-1
56245	-1
81493	-1
8635	-1
3359	-1
7268	-1
25934	-1
55009	-1
90025	-1
5226	-1
440955	-1
2239	-1
79269	-1
138241	-1
55819	-1
2596	-1
8833	-1
64149	-1
79837	-1
9276	-1
79363	-1
267012	-1
283659	-1
171017	-1
11060	-1
23163	-1
2531	-1
90134	-1
2052	-1
548644	-1
4676	-1
29978	-1
7474	-1
7385	-1
57128	-1
84919	-1
51760	-1
23774	-1
5281	-1
1120	-1
54487	-1
55754	-1
3624	-1
9202	-1
28976	-1
79706	-1
5663	-1
54465	-1
202243	-1
55331	-1
23122	-1
150572	-1
91039	-1
84946	-1
